custid,frequency,monetary,daysincelastorder,mean_prod_in_order,meanqtyofprodinorder,_SEGMENT_
17516,0.67361191,0.061739744,-0.915532587,0.608222012,-0.608493242,3
16903,-0.949282909,-0.578400673,-0.534302648,1.403348217,0.436652628,4
13384,1.098582347,1.291933333,-0.511234472,0.331478841,0.6882406,3
14078,0.901326766,0.414753892,0.511540382,-0.48695665,-1.127071326,1
16511,0.074649719,0.226186709,-0.737001279,1.434126825,-0.10561278,2
15502,1.569009372,1.836062785,-0.915532587,0.301252819,1.156677361,3
17537,-0.350320719,0.1921173,-0.534302648,0.796790152,0.947548892,2
18259,0.074649719,0.838609426,-0.65688281,-0.316403624,0.290442066,3
13093,1.272574101,1.925102174,1.558795984,0.297555999,1.336230775,2
18142,-0.350320719,0.365163199,0.957269846,-0.766277522,1.586044113,2
16460,0.074649719,0.153273998,-0.557827649,1.237237805,0.747844602,2
13627,0.67361191,0.492988323,0.01528194,0.119045,0.353831109,3
12524,1.272574101,1.376151738,-1.12572162,0.10835665,1.276488164,3
14730,1.272574101,0.766003911,-1.480323447,1.532847648,-0.130174437,3
12637,1.272574101,1.660787534,0.127173876,1.33125853,0.949424736,2
14834,0.901326766,0.621067685,-0.852993215,-0.509970793,-0.232441603,3
14446,0.404282399,0.298582818,-1.533130973,1.719137018,0.322259857,2
13767,3.360913739,2.489954897,-1.429763743,-0.502253245,0.203289038,3
17977,-0.949282909,-0.627474592,-0.534302648,0.201476853,0.893692469,4
12620,0.074649719,0.467833902,-0.948081849,0.75435268,0.913228872,2
16456,0.67361191,0.893393827,0.492064966,0.248497515,0.475276316,2
17509,1.272574101,1.679557889,-0.01441895,1.214868575,1.098681809,2
12421,0.404282399,-0.124290638,-0.915532587,-0.533407238,-0.355217429,3
13308,0.074649719,0.469875933,-0.709690335,0.090341536,0.700376045,2
12364,0.074649719,0.431685144,-1.20494922,0.701493396,1.230921415,2
13999,1.815785429,1.31544095,-1.088005,0.075744229,0.20878928,3
15518,1.272574101,0.798760922,0.086439358,0.636925476,-0.081583955,3
15791,-0.350320719,0.702111506,-0.246145797,1.106602103,1.025472216,2
12347,1.098582347,1.44522141,-1.429763743,0.640973817,0.865171702,3
15140,1.098582347,0.924412317,-0.09209195,-0.473989529,0.372738392,3
17811,3.476080285,1.91277619,-1.33467511,0.284676053,-0.388483754,3
13532,-0.949282909,-0.994897145,-0.44460166,1.577789375,-0.186207252,4
16416,0.074649719,0.285965259,-0.606323106,0.303711434,0.373339089,2
16563,-0.949282909,0.312836983,-0.076145755,0.351915284,1.061623665,2
16726,0.67361191,0.473509366,-0.606323106,0.82159191,0.182010532,3
15241,1.272574101,0.655062678,0.113750302,-0.234283638,0.293834673,3
12950,0.074649719,0.683863735,-1.429763743,-0.982230334,1.171193451,3
13468,3.400308675,1.646116886,-1.480323447,-0.76858095,-0.904831356,3
14367,2.212071033,2.076163127,-1.164675067,0.881567736,0.693903496,3
12682,3.099547712,2.16627462,-1.381268286,0.036991536,0.179759901,3
14529,0.074649719,-0.148195877,0.029858487,1.868223145,-0.347132098,4
12477,0.901326766,2.262382696,-0.709690335,1.317450282,1.501681288,2
16458,2.376376046,1.255813261,-1.429763743,-0.502253245,-0.266243225,3
15311,4.706472403,3.539978427,-1.533130973,0.583094964,1.10905943,3
15351,1.098582347,0.774204977,-1.015984543,0.756816038,-0.443879565,3
16043,0.404282399,-0.032426005,-0.361200845,-0.644542555,-0.414599833,4
12408,0.67361191,1.046309052,-0.466399955,0.26379411,0.699436931,3
14407,0.67361191,0.869609672,0.568121252,-0.144853135,0.553001554,2
16062,0.404282399,0.290815375,-1.12572162,0.007909683,0.353189159,3
14044,0.404282399,-0.050874138,-0.606323106,1.371809568,-0.835201939,4
13890,1.569009372,0.838075107,-1.480323447,-0.361081484,-0.647418026,3
12465,-0.350320719,0.107872842,-0.852993215,0.636925476,0.688579497,2
15095,0.404282399,0.58567957,0.530701663,-0.27710051,0.733892296,2
14961,1.428215028,1.797291845,-1.088005,0.956163673,1.095355356,3
13166,-0.949282909,-0.487607039,1.590371896,1.004367522,0.137666618,4
12370,0.404282399,1.172851142,-0.108255107,1.076781673,1.31217876,2
16657,0.404282399,0.225184735,-1.12572162,1.37976754,0.720146282,2
12838,-0.350320719,-0.085393076,-0.44460166,1.564128813,0.089845435,4
15547,2.027177219,1.506980855,-1.20494922,1.291808259,0.67219433,3
12517,0.404282399,0.940546344,-0.557827649,1.766890258,0.859668744,2
13590,0.901326766,0.836383127,-1.051449078,-0.165965193,0.876477645,3
13113,2.781780337,2.272512478,-1.533130973,-0.731282171,-0.203762063,3
13527,1.098582347,0.925883307,-0.44460166,0.83555107,0.548242591,3
15855,0.67361191,-0.033482334,0.809021687,-0.08353334,-0.548925914,4
13569,-0.350320719,-0.516205542,-0.852993215,1.126102488,-0.622349111,4
13952,-0.350320719,1.200847002,1.300686612,1.719137018,1.617248581,2
14132,1.697544538,1.259022603,-1.429763743,0.103468582,0.64481611,3
17728,0.074649719,1.060164212,-1.381268286,1.464181162,1.250135867,2
14702,2.296506729,1.190567197,-1.480323447,0.247591985,-0.719932252,3
15150,1.569009372,1.596727373,-0.852993215,0.893232205,0.891719743,3
14882,-0.350320719,-0.391985594,-0.606323106,-1.41872976,-0.99660478,1
17293,1.428215028,0.615033813,-1.164675067,-0.25155465,-0.514977292,3
12360,0.074649719,0.907581031,-0.09209195,1.164232198,1.045701835,2
13239,-0.949282909,-0.774029376,1.501434387,0.351915284,1.020210043,4
17337,0.404282399,0.813600006,0.916766819,2.558008951,0.786146051,2
13389,0.074649719,0.142716217,-1.051449078,0.119045,-0.118644523,4
12843,1.098582347,0.650285126,0.97046969,-0.212415781,-0.394149676,3
16007,0.404282399,0.649240575,-0.175200915,2.131399466,0.878810668,2
15883,-0.350320719,-0.360354946,-1.429763743,0.664998044,-0.343111457,4
15696,1.272574101,1.092580299,-0.44460166,0.325024808,-0.148959829,3
17581,2.781780337,2.198936745,-1.533130973,0.160925815,0.552241748,3
14390,1.428215028,1.543112071,-1.088005,0.816121879,0.51272206,3
13294,-0.350320719,0.143341857,1.152658649,0.57885864,0.391062433,4
17373,0.404282399,-0.09289631,-0.302280983,-0.306463881,-0.702651318,4
16029,4.099459933,3.640417702,-0.34123443,-1.537629541,1.556285473,3
13097,1.569009372,1.702552348,-0.466399955,1.152912327,0.447320627,3
12684,0.901326766,0.83291558,-1.20494922,0.075744229,0.829451026,3
16201,0.404282399,0.810709191,-1.381268286,0.745693322,0.859668744,3
15004,-0.949282909,0.422776718,0.888976692,2.857444418,1.659508734,2
15521,1.272574101,1.125776058,-0.302280983,0.470420791,0.514265442,3
12518,0.67361191,0.751316777,-1.533130973,0.47365025,0.518145255,3
17673,0.901326766,0.645214432,-1.480323447,0.938853141,0.48044036,3
13233,-0.350320719,-0.074597753,0.217117531,0.454149865,1.417752452,2
17221,-0.350320719,-0.530915364,-1.20494922,0.86979576,0.014004655,4
17449,1.098582347,1.005248415,-1.429763743,1.052120763,0.023927995,3
15059,1.428215028,0.454243088,-0.302280983,0.548804303,-1.011179798,3
16480,-0.949282909,0.129309005,0.22942825,1.464181162,1.29584895,2
17109,0.901326766,0.174009731,-0.534302648,0.240779966,-0.504868475,3
14056,2.721477167,1.906664709,-1.480323447,1.284184125,0.16711739,3
12501,-0.949282909,0.894582865,1.780710483,2.806551215,2.73329955,2
12598,1.098582347,1.081455676,-1.12572162,0.155026264,0.632636185,3
18102,4.02496234,4.676718459,-1.533130973,-0.81655147,2.19059285,3
14895,2.524221586,2.182762671,-1.20494922,0.542707631,0.509814666,3
17860,-0.949282909,-0.953930877,1.882417371,1.371809568,-0.584280575,4
13975,0.901326766,0.994054659,-0.488605717,1.493544534,0.708947695,2
15026,0.074649719,-0.3086039,0.289137989,0.328040749,-0.810448163,4
16670,1.569009372,1.359085095,-0.883851411,0.49919611,0.490696779,3
12349,-0.949282909,0.58963716,-0.822916325,1.889690044,1.639585799,2
15755,0.901326766,0.906080022,-1.088005,0.409719284,0.365958007,3
14936,1.272574101,1.959107292,-0.44460166,1.29786446,1.321594479,3
15671,1.098582347,1.127344729,-0.822916325,-0.345236686,0.63049573,3
18041,2.592942001,1.390357456,-1.051449078,0.334907703,0.149857375,3
12513,-0.949282909,-0.222310234,0.613296799,0.86979576,1.198470256,2
17049,1.428215028,1.616814818,-1.429763743,0.941340484,0.673988771,3
13764,0.074649719,0.586368118,0.166557827,1.723185358,0.79766954,2
15498,2.89546892,2.335784455,-1.429763743,0.284676053,0.483079278,3
15471,-0.949282909,-0.422727936,-1.429763743,1.706914432,0.418641087,4
17817,-0.350320719,-0.981260487,-1.33467511,-0.015526762,-1.641190763,1
13508,-0.949282909,-1.353100267,1.423364232,-0.27710051,-2.0335017,1
15549,0.074649719,0.705170229,0.253673453,0.990096419,0.442591974,2
16409,0.67361191,0.838484303,-0.381508583,1.208534341,0.639599654,2
17160,0.901326766,1.260396483,-0.488605717,1.046248337,1.239128318,2
17528,1.272574101,1.334580949,-1.480323447,0.851931827,0.591335416,3
15812,0.67361191,0.734070869,0.568121252,-0.71618285,0.274011326,3
16169,0.404282399,0.798978493,-1.164675067,0.420972664,0.955965284,3
15901,0.074649719,-0.614126101,-0.883851411,0.975664058,-0.243390806,4
14880,0.074649719,0.066731134,0.253673453,0.090341536,-0.186207252,4
12488,0.074649719,0.463857586,-1.12572162,0.147117568,0.132453971,3
16688,0.404282399,0.454805915,-1.480323447,-0.015526762,0.205736962,3
14180,2.839718058,1.527271319,-1.088005,-0.585547148,-1.888363611,3
16776,-0.949282909,-0.444693449,0.029858487,1.731243747,0.709723656,4
14758,0.404282399,0.605731228,0.867698982,0.221279581,-0.310486505,4
18230,1.098582347,1.157638866,-1.12572162,-0.244348705,0.300107794,3
15465,2.376376046,1.731349118,-0.79358215,-1.242277183,-1.235363265,3
13911,1.428215028,1.009951754,-0.01441895,0.010487384,0.77254869,3
17272,0.074649719,0.821723129,-0.192543905,0.990096419,1.41938862,2
13804,1.098582347,1.051323566,-0.511234472,0.278909676,0.402966032,3
14156,3.94650731,4.016703155,-1.12572162,0.54993013,2.151643728,3
17451,1.098582347,0.635590454,-1.480323447,-0.181261788,0.015249945,3
16684,2.89546892,3.548854025,-1.33467511,-0.501070058,2.756671712,3
18176,-0.949282909,-0.256375076,1.851559176,0.86979576,0.80765518,4
12727,1.098582347,1.287562356,-1.088005,0.201476853,0.669784446,3
14639,0.901326766,1.151576155,-0.09209195,0.728196468,0.518882728,3
16951,0.074649719,0.382979876,0.793888059,0.608222012,1.090598979,2
16938,0.404282399,0.804805309,-1.164675067,1.570977357,0.658526504,2
13870,1.272574101,1.050016729,-1.429763743,-0.101116219,0.001946605,3
14375,-0.949282909,-0.875672641,1.129921616,1.434126825,0.22031198,4
14711,1.697544538,1.007136995,-1.088005,0.789941608,-0.743524264,3
13124,0.074649719,1.390388614,0.389589944,1.952007301,1.730256431,2
14841,0.901326766,1.195009343,-0.076145755,0.375351729,0.658120238,3
17564,0.074649719,-0.41436725,-0.65688281,-0.063730611,-1.312855371,4
15478,-0.350320719,0.391693523,-0.302280983,0.201476853,0.508699172,4
14422,0.901326766,1.392435181,-1.533130973,0.997251902,1.261506561,3
13833,-0.949282909,-0.495094807,0.97046969,0.664998044,-0.186207252,4
15025,-0.949282909,-0.546955559,-0.44460166,1.731243747,0.12983842,4
13827,0.074649719,-0.588757293,-0.01441895,0.701493396,-1.512885556,4
13695,1.925259395,0.969392035,-0.488605717,-0.941517711,-0.315669459,3
16348,1.098582347,0.589946853,-0.466399955,0.82859056,-0.365700334,3
13798,3.999270866,3.140990632,-1.480323447,-1.10168653,1.129772523,3
16120,0.404282399,0.283203935,0.01528194,-1.051287715,0.139615053,4
14243,1.569009372,1.024440735,-1.164675067,-0.124084378,-0.322830168,3
17602,0.901326766,1.554402369,-1.429763743,2.092646773,1.611077616,2
13140,0.074649719,-0.370463131,0.57729484,-0.063730611,-1.102902686,1
12446,-0.949282909,0.26655948,-0.01441895,1.550320566,0.901548426,2
17856,0.404282399,0.688693548,-1.480323447,-1.491735368,0.529430009,3
15044,2.212071033,1.873436056,-0.79358215,0.647525126,0.152678103,3
13941,0.67361191,1.538148074,-0.737001279,-0.65230702,1.077765085,3
17288,0.901326766,0.548524119,-1.12572162,0.398365872,0.310643575,3
13004,2.296506729,1.627296277,-1.051449078,0.452221939,0.659314714,3
17613,1.925259395,1.483062791,-0.709690335,0.471663857,0.214728877,3
17585,0.404282399,0.351383365,0.586398132,1.403348217,1.092522282,2
16395,0.67361191,0.500392451,0.029858487,1.062623566,0.618576526,2
14211,1.428215028,0.882115037,-0.076145755,-0.25155465,-0.148538896,3
13001,1.925259395,2.064888906,-1.33467511,0.553474328,1.1012932,3
16705,2.452147656,2.333049032,-1.533130973,-0.177218573,0.649575593,3
18239,0.67361191,0.640265618,1.305646844,0.135962471,0.027872572,4
13771,0.404282399,0.987858048,0.086439358,0.705982857,0.891719743,2
16813,1.569009372,0.652686635,-1.164675067,1.106602103,-0.008017648,3
13736,-0.350320719,0.00480289,-1.289840592,2.095669852,0.508699172,2
15942,-0.949282909,-0.518233043,0.78624833,-0.165965193,0.488993957,4
14973,0.074649719,0.609814968,0.568121252,-0.398835476,-0.189696028,4
16877,0.901326766,0.149180439,-1.015984543,0.558901197,-0.702651318,3
13018,3.001029711,1.816514608,-0.883851411,0.001257322,0.250409819,3
14321,0.67361191,0.603493644,-1.088005,0.49919611,1.177923402,3
17238,2.296506729,1.297542569,-1.429763743,0.747225716,-0.439235175,3
16940,0.074649719,1.131437375,-0.09209195,2.26244291,1.733954883,2
15228,0.404282399,1.300987346,0.113750302,0.893232205,1.486204966,2
12362,1.569009372,1.420618902,-1.381268286,0.460683129,0.261526325,3
14141,0.404282399,0.133142752,-1.429763743,-0.569388503,-0.673878652,3
13742,1.815785429,1.203370429,-0.883851411,0.598509034,-0.518889996,3
15862,0.404282399,0.125764538,-1.164675067,1.02547958,0.018357059,3
16474,1.098582347,0.706644007,-1.20494922,1.252353371,-0.255508294,3
16496,0.074649719,0.624840061,-1.164675067,0.771497238,0.922229267,2
13394,1.272574101,0.943165015,-1.480323447,0.181362257,0.731613107,3
15845,1.272574101,1.330602677,-0.852993215,0.140157058,0.51980388,3
15367,0.404282399,0.837169311,-0.01441895,0.563919869,0.608678482,2
15258,-0.350320719,-0.205002538,1.028118539,-0.015526762,-0.883161177,4
13168,0.404282399,0.490325518,-0.381508583,0.745693322,0.029163831,2
15608,0.074649719,0.331591875,-0.557827649,0.227812846,0.481394028,2
14591,0.404282399,0.514786089,-0.915532587,1.145309623,0.855596366,2
15933,0.074649719,0.343157219,-0.737001279,0.548804303,0.571082274,2
17085,0.67361191,0.608786357,0.70702073,0.952227613,-0.048795948,2
15511,0.67361191,0.108441904,-1.051449078,0.719357329,-1.216955848,3
14265,-0.350320719,-0.206226331,0.586398132,-0.063730611,0.085765558,4
15707,0.404282399,0.210256395,-0.402169516,1.371809568,-0.122748586,2
17396,1.098582347,1.898771167,-0.321598054,-1.481047017,0.734705157,3
12709,2.122514976,2.077992296,-0.915532587,-0.151851785,0.629304798,3
13971,1.272574101,1.040282227,-0.822916325,0.140157058,0.378581339,3
13988,0.901326766,1.398320309,-0.79358215,1.073424903,1.327827452,2
13139,1.098582347,1.548092267,-0.883851411,0.486487046,0.889743497,3
14800,1.815785429,1.419926516,-0.175200915,0.837862836,0.756429907,3
15291,2.027177219,1.507878081,-0.631334003,-0.867498814,-0.034384699,3
18287,0.074649719,0.724741165,-0.264564363,0.278909676,1.265271001,2
13931,-0.350320719,0.316083827,0.452129316,0.745693322,1.013154698,2
13186,0.074649719,0.649967631,-0.321598054,0.608222012,0.565794983,2
16928,2.296506729,1.076796434,0.289137989,-0.436965186,-0.266500215,3
16700,1.925259395,1.54782907,-1.164675067,0.456666615,0.755657373,3
14963,0.67361191,0.624600478,-1.12572162,1.078791509,0.50925706,3
15620,0.074649719,0.633180102,-0.029552578,0.916246348,0.679848145,2
14889,-0.949282909,-1.129629525,1.780710483,-0.398835476,-0.355217429,1
16448,-0.949282909,-1.129629525,1.202279614,0.201476853,-0.893007334,1
14659,1.428215028,1.002518573,-1.164675067,0.646351722,-0.16550225,3
17027,0.901326766,0.163997527,0.265612988,0.409719284,-0.902941799,4
16394,0.67361191,0.649766077,-0.029552578,-0.006100517,1.373659651,2
18092,1.697544538,2.006716531,-1.429763743,-0.905157046,1.005406357,3
17213,1.098582347,1.029096056,-0.302280983,0.331478841,0.111734885,3
14217,2.296506729,0.646221355,-1.480323447,-1.284157998,-1.689079191,3
15553,-0.949282909,-0.368470935,0.029858487,1.493544534,1.165039627,2
13448,0.901326766,1.270131614,-0.883851411,0.885467741,0.651599628,3
17609,0.67361191,0.281318772,-0.302280983,1.193937035,-0.16140729,2
15058,1.697544538,0.855251415,-0.631334003,0.451169116,-0.528552913,3
15907,0.074649719,0.132884617,-1.381268286,1.723185358,-0.003578022,2
13507,0.404282399,0.97613483,-1.381268286,1.145309623,1.055679766,2
16571,0.074649719,0.542216706,-0.606323106,0.771497238,1.128444522,2
16180,1.272574101,2.151326231,0.501842583,0.278909676,1.764004911,2
14631,0.074649719,0.255097929,-0.124641212,-0.2389708,0.402381193,4
17708,-0.350320719,-0.734550241,1.141344528,0.119045,-1.397911366,1
16020,-0.350320719,0.140197072,-0.883851411,0.386910635,0.384839465,4
16168,2.89546892,1.339654256,-1.088005,-1.569168191,-0.739121621,3
13726,-0.350320719,0.342112778,-0.34123443,0.386910635,1.432391679,2
15261,-0.949282909,-0.76416479,0.801478971,0.201476853,0.617565403,4
15164,0.074649719,0.005685361,0.140447464,0.75435268,-0.45270579,4
15655,-0.949282909,-0.39150748,1.423364232,0.608222012,0.657307258,4
17226,-0.949282909,-0.318442063,1.683961508,0.548804303,1.279274795,4
16556,1.098582347,1.171638794,0.113750302,0.688578721,0.619730967,3
13235,-0.949282909,0.384689315,1.275569953,1.464181162,1.210380966,2
17392,-0.350320719,-0.466284637,1.676739761,0.57885864,-0.540260795,4
17593,0.67361191,1.354912609,-1.381268286,1.07073312,1.573311957,2
14451,-0.350320719,-0.055356877,0.029858487,1.403348217,0.117991405,4
17522,0.67361191,0.152679053,-1.480323447,-0.300536955,0.11719708,3
17659,1.815785429,1.154054628,-0.852993215,-0.192855668,-0.211753415,3
13755,1.428215028,0.867232321,-1.381268286,0.885467741,-0.164363241,3
17419,1.697544538,1.356595249,-1.051449078,0.126762549,-0.00923155,3
18149,0.074649719,0.024599317,-0.124641212,-1.201726145,-0.250750869,1
16022,-0.949282909,-0.049617004,1.497229166,1.80156887,0.667023858,4
15016,-0.949282909,-1.079551367,1.052868887,0.351915284,-0.694354011,4
14593,0.074649719,-0.065182567,-0.737001279,1.306295186,-0.351167387,4
17603,-0.949282909,-0.34092331,0.265612988,-0.398835476,-0.762540789,1
13069,2.721477167,1.367488031,-1.533130973,0.089078807,0.189997511,3
12457,0.901326766,0.919891688,0.113750302,-0.48695665,-0.003578022,3
16398,-0.350320719,0.709101779,0.937190939,1.126102488,0.962467439,2
18096,0.074649719,0.11918902,-1.051449078,1.595779115,0.590255906,2
16769,-0.949282909,-0.494265086,1.497229166,0.916246348,-0.645834487,4
17799,1.569009372,1.111042379,-0.709690335,1.046248337,0.129052549,3
17777,0.074649719,-0.093833374,-0.65688281,1.604679851,0.07893219,2
16117,-0.949282909,-1.104530577,1.152658649,0.664998044,-0.355217429,4
15214,1.272574101,0.743291897,-1.480323447,-0.063730611,0.059920116,3
17075,0.404282399,0.136899645,-0.852993215,0.160925815,-0.912966169,3
17828,0.404282399,0.236127003,-0.709690335,-0.248397045,-0.091133026,3
15472,-0.949282909,-0.541792754,0.622129358,1.846389273,0.436652628,4
15380,0.404282399,0.515669372,-1.164675067,-0.809578293,-0.873401771,3
17404,1.815785429,3.029530033,-1.33467511,-0.023435459,3.188444093,3
